did,model,split_number,ensemble_index,test_index,target,predicted_class,output_class_0,output_class_1
46937,tabpfn,2,0,3392,0,1,0.4245671331882477,0.5754328370094299
46937,tabpfn,2,0,3393,1,0,0.598902702331543,0.40109729766845703
46937,tabpfn,2,0,3394,1,1,0.2017233669757843,0.7982766628265381
46937,tabpfn,2,0,3395,1,1,0.2428705245256424,0.7571294903755188
46937,tabpfn,2,0,3396,1,1,0.20438344776630402,0.7956165671348572
46937,tabpfn,2,0,3397,0,1,0.4093734622001648,0.59062659740448
46937,tabpfn,2,0,3398,1,0,0.5114011168479919,0.48859888315200806
46937,tabpfn,2,0,3399,1,1,0.37487471103668213,0.6251252889633179
46937,tabpfn,2,0,3400,0,1,0.40423041582107544,0.5957695245742798
46937,tabpfn,2,0,3401,1,1,0.401582807302475,0.5984171628952026
46937,tabpfn,2,0,3402,0,1,0.22545307874679565,0.7745469212532043
46937,tabpfn,2,0,3403,1,1,0.2721903920173645,0.7278095483779907
46937,tabpfn,2,0,3404,1,1,0.37649595737457275,0.6235040426254272
46937,tabpfn,2,0,3405,0,0,0.6994794011116028,0.3005205988883972
46937,tabpfn,2,0,3406,1,1,0.4304807484149933,0.5695192813873291
46937,tabpfn,2,0,3407,1,1,0.15949487686157227,0.840505063533783
46937,tabpfn,2,0,3408,0,0,0.7265825271606445,0.27341750264167786
46937,tabpfn,2,0,3409,1,1,0.40840092301368713,0.5915990471839905
46937,tabpfn,2,0,3410,1,1,0.14726847410202026,0.8527315258979797
46937,tabpfn,2,0,3411,1,1,0.24729019403457642,0.7527098059654236
46937,tabpfn,2,0,3412,1,1,0.24994626641273499,0.7500537037849426
46937,tabpfn,2,0,3413,1,1,0.3171124756336212,0.6828874945640564
46937,tabpfn,2,0,3414,1,0,0.5728114247322083,0.42718854546546936
46937,tabpfn,2,0,3415,1,1,0.4819607436656952,0.5180392861366272
46937,tabpfn,2,0,3416,0,1,0.45128875970840454,0.5487112998962402
46937,tabpfn,2,0,3417,0,0,0.7691192030906677,0.23088082671165466
46937,tabpfn,2,0,3418,0,1,0.35168975591659546,0.6483102440834045
46937,tabpfn,2,0,3419,0,1,0.30631402134895325,0.6936860084533691
46937,tabpfn,2,0,3420,1,1,0.4560660123825073,0.5439339876174927
46937,tabpfn,2,0,3421,1,1,0.2850070595741272,0.7149930000305176
46937,tabpfn,2,0,3422,1,1,0.15270832180976868,0.8472917079925537
46937,tabpfn,2,0,3423,0,0,0.6046572327613831,0.39534273743629456
46937,tabpfn,2,0,3424,1,0,0.5640782713890076,0.43592166900634766
46937,tabpfn,2,0,3425,1,1,0.22592473030090332,0.7740752696990967
46937,tabpfn,2,0,3426,1,1,0.2022300660610199,0.7977699041366577
46937,tabpfn,2,0,3427,1,1,0.22723612189292908,0.7727638483047485
46937,tabpfn,2,0,3428,0,0,0.7764768004417419,0.22352318465709686
46937,tabpfn,2,0,3429,1,0,0.6194469928741455,0.3805529773235321
46937,tabpfn,2,0,3430,0,1,0.4169248640537262,0.5830751657485962
46937,tabpfn,2,0,3431,0,0,0.6064167618751526,0.3935832679271698
46937,tabpfn,2,0,3432,0,1,0.43838176131248474,0.5616182088851929
46937,tabpfn,2,0,3433,0,0,0.517764687538147,0.48223528265953064
46937,tabpfn,2,0,3434,0,0,0.6966093182563782,0.3033906817436218
46937,tabpfn,2,0,3435,1,1,0.48549631237983704,0.5145036578178406
46937,tabpfn,2,0,3436,0,1,0.4182559549808502,0.5817440152168274
46937,tabpfn,2,0,3437,0,1,0.3973214030265808,0.6026785373687744
46937,tabpfn,2,0,3438,1,0,0.5002942085266113,0.4997057616710663
46937,tabpfn,2,0,3439,0,0,0.6172350645065308,0.38276493549346924
46937,tabpfn,2,0,3440,0,0,0.5180931091308594,0.481906920671463
46937,tabpfn,2,0,3441,0,1,0.3813156485557556,0.6186844110488892
46937,tabpfn,2,0,3442,1,1,0.38412219285964966,0.6158778071403503
46937,tabpfn,2,0,3443,0,1,0.33729347586631775,0.6627064943313599
46937,tabpfn,2,0,3444,1,0,0.5644771456718445,0.4355228543281555
46937,tabpfn,2,0,3445,0,0,0.6934826970100403,0.3065173327922821
46937,tabpfn,2,0,3446,0,1,0.3982062339782715,0.6017937660217285
46937,tabpfn,2,0,3447,1,1,0.4234503507614136,0.5765496492385864
46937,tabpfn,2,0,3448,0,1,0.41086870431900024,0.5891313552856445
46937,tabpfn,2,0,3449,0,1,0.33424681425094604,0.6657531261444092
46937,tabpfn,2,0,3450,1,1,0.3156543970108032,0.6843456029891968
46937,tabpfn,2,0,3451,1,1,0.38046374917030334,0.6195362210273743
46937,tabpfn,2,0,3452,1,0,0.7224991321563721,0.2775008976459503
46937,tabpfn,2,0,3453,1,1,0.3204963803291321,0.6795036196708679
46937,tabpfn,2,0,3454,0,0,0.595978319644928,0.40402165055274963
46937,tabpfn,2,0,3455,1,1,0.4978499412536621,0.5021499991416931
46937,tabpfn,2,0,3456,0,1,0.24236689507961273,0.7576331496238708
46937,tabpfn,2,0,3457,0,1,0.35151103138923645,0.6484889388084412
46937,tabpfn,2,0,3458,0,0,0.6004149317741394,0.39958512783050537
46937,tabpfn,2,0,3459,0,0,0.5784140229225159,0.4215860068798065
46937,tabpfn,2,0,3460,1,1,0.4497688114643097,0.5502312183380127
46937,tabpfn,2,0,3461,1,0,0.6809363961219788,0.31906357407569885
46937,tabpfn,2,0,3462,0,1,0.4664556384086609,0.5335444211959839
46937,tabpfn,2,0,3463,0,0,0.8173709511756897,0.1826290339231491
46937,tabpfn,2,0,3464,1,1,0.3233433663845062,0.6766566038131714
46937,tabpfn,2,0,3465,0,0,0.5805404186248779,0.41945958137512207
46937,tabpfn,2,0,3466,0,0,0.7724213600158691,0.22757861018180847
46937,tabpfn,2,0,3467,0,1,0.27360302209854126,0.7263969779014587
46937,tabpfn,2,0,3468,1,1,0.32412466406822205,0.6758753657341003
46937,tabpfn,2,0,3469,0,0,0.6743770241737366,0.32562294602394104
46937,tabpfn,2,0,3470,0,0,0.7847135066986084,0.21528644859790802
46937,tabpfn,2,0,3471,0,0,0.6008097529411316,0.3991902768611908
46937,tabpfn,2,0,3472,0,0,0.8237630128860474,0.17623701691627502
46937,tabpfn,2,0,3473,1,1,0.2075052410364151,0.7924947738647461
46937,tabpfn,2,0,3474,1,0,0.6428858041763306,0.35711416602134705
46937,tabpfn,2,0,3475,0,0,0.5202614068984985,0.47973859310150146
46937,tabpfn,2,0,3476,1,0,0.6199063658714294,0.3800935745239258
46937,tabpfn,2,0,3477,1,1,0.10991701483726501,0.8900829553604126
46937,tabpfn,2,0,3478,1,1,0.36068758368492126,0.6393123865127563
46937,tabpfn,2,0,3479,0,1,0.24343687295913696,0.756563127040863
46937,tabpfn,2,0,3480,1,1,0.44279035925865173,0.5572096109390259
46937,tabpfn,2,0,3481,1,0,0.6918119788169861,0.3081880211830139
46937,tabpfn,2,0,3482,0,1,0.4807876944541931,0.5192123055458069
46937,tabpfn,2,0,3483,1,1,0.33181121945381165,0.6681888103485107
46937,tabpfn,2,0,3484,0,0,0.5141192078590393,0.4858807921409607
46937,tabpfn,2,0,3485,1,1,0.13726875185966492,0.8627312183380127
46937,tabpfn,2,0,3486,0,1,0.23672433197498322,0.763275682926178
46937,tabpfn,2,0,3487,1,1,0.366497665643692,0.6335023641586304
46937,tabpfn,2,0,3488,0,1,0.21083548665046692,0.7891644835472107
46937,tabpfn,2,0,3489,1,1,0.17489416897296906,0.8251057863235474
46937,tabpfn,2,0,3490,0,0,0.5298214554786682,0.4701785147190094
46937,tabpfn,2,0,3491,1,1,0.3212430775165558,0.6787569522857666
46937,tabpfn,2,0,3492,1,0,0.6078657507896423,0.39213424921035767
46937,tabpfn,2,0,3493,1,1,0.4392213225364685,0.5607786178588867
46937,tabpfn,2,0,3494,0,0,0.5431572198867798,0.4568428099155426
46937,tabpfn,2,0,3495,0,0,0.5295734405517578,0.4704265594482422
46937,tabpfn,2,0,3496,0,1,0.39850538969039917,0.601494550704956
46937,tabpfn,2,0,3497,0,0,0.653767466545105,0.346232533454895
46937,tabpfn,2,0,3498,0,0,0.6302821040153503,0.36971789598464966
46937,tabpfn,2,0,3499,0,1,0.38451912999153137,0.615480899810791
46937,tabpfn,2,0,3500,1,1,0.3766186237335205,0.6233813762664795
46937,tabpfn,2,0,3501,0,1,0.39240753650665283,0.6075924634933472
46937,tabpfn,2,0,3502,1,0,0.5024218559265137,0.4975781738758087
46937,tabpfn,2,0,3503,1,1,0.2722168564796448,0.727783203125
46937,tabpfn,2,0,3504,1,1,0.21757608652114868,0.7824239134788513
46937,tabpfn,2,0,3505,1,1,0.25855553150177,0.74144446849823
46937,tabpfn,2,0,3506,1,1,0.38091906905174255,0.6190809607505798
46937,tabpfn,2,0,3507,1,1,0.271501362323761,0.728498637676239
46937,tabpfn,2,0,3508,0,1,0.3344261944293976,0.6655738353729248
46937,tabpfn,2,0,3509,0,0,0.7840099930763245,0.21599005162715912
46937,tabpfn,2,0,3510,0,1,0.34049418568611145,0.6595058441162109
46937,tabpfn,2,0,3511,0,0,0.5754754543304443,0.4245245158672333
46937,tabpfn,2,0,3512,1,0,0.7034128308296204,0.296587198972702
46937,tabpfn,2,0,3513,0,0,0.6441678404808044,0.35583215951919556
46937,tabpfn,2,0,3514,0,1,0.3574678599834442,0.6425321698188782
46937,tabpfn,2,0,3515,1,1,0.24111871421337128,0.7588812708854675
46937,tabpfn,2,0,3516,0,0,0.6563911437988281,0.3436087965965271
46937,tabpfn,2,0,3517,1,1,0.458251416683197,0.5417486429214478
46937,tabpfn,2,0,3518,1,1,0.448122501373291,0.5518775582313538
46937,tabpfn,2,0,3519,1,1,0.37227964401245117,0.6277203559875488
46937,tabpfn,2,0,3520,1,0,0.5607784390449524,0.4392215609550476
46937,tabpfn,2,0,3521,1,0,0.618649959564209,0.3813500702381134
46937,tabpfn,2,0,3522,0,0,0.7239830493927002,0.2760169208049774
46937,tabpfn,2,0,3523,1,0,0.5766444206237793,0.4233556091785431
46937,tabpfn,2,0,3524,0,0,0.7488946318626404,0.25110533833503723
46937,tabpfn,2,0,3525,1,1,0.2498617023229599,0.7501382827758789
46937,tabpfn,2,0,3526,0,1,0.39017513394355774,0.6098248362541199
46937,tabpfn,2,0,3527,0,1,0.4795950949192047,0.5204049348831177
46937,tabpfn,2,0,3528,0,0,0.7325068116188049,0.26749318838119507
46937,tabpfn,2,0,3529,1,1,0.3566109836101532,0.6433890461921692
46937,tabpfn,2,0,3530,1,0,0.5108315944671631,0.4891684353351593
46937,tabpfn,2,0,3531,1,1,0.2456095963716507,0.7543903589248657
46937,tabpfn,2,0,3532,0,0,0.5592122077941895,0.44078776240348816
46937,tabpfn,2,0,3533,1,1,0.14185237884521484,0.8581476807594299
46937,tabpfn,2,0,3534,0,1,0.31501343846321106,0.6849865913391113
46937,tabpfn,2,0,3535,0,1,0.16115474700927734,0.8388451933860779
46937,tabpfn,2,0,3536,0,1,0.23195773363113403,0.768042266368866
46937,tabpfn,2,0,3537,0,0,0.7390702366828918,0.26092979311943054
46937,tabpfn,2,0,3538,1,0,0.6215507388114929,0.3784492015838623
46937,tabpfn,2,0,3539,0,0,0.6505240797996521,0.3494759202003479
46937,tabpfn,2,0,3540,0,1,0.44905027747154236,0.55094975233078
46937,tabpfn,2,0,3541,1,0,0.5339200496673584,0.4660799205303192
46937,tabpfn,2,0,3542,1,0,0.5063091516494751,0.4936908185482025
46937,tabpfn,2,0,3543,0,0,0.6218612194061279,0.37813878059387207
46937,tabpfn,2,0,3544,0,0,0.5668942332267761,0.4331057667732239
46937,tabpfn,2,0,3545,1,0,0.6299991607666016,0.37000083923339844
46937,tabpfn,2,0,3546,1,1,0.24236845970153809,0.7576315402984619
46937,tabpfn,2,0,3547,1,1,0.3717747628688812,0.6282252073287964
46937,tabpfn,2,0,3548,0,0,0.7899383306503296,0.21006160974502563
46937,tabpfn,2,0,3549,1,1,0.4854593575000763,0.5145406126976013
46937,tabpfn,2,0,3550,1,1,0.3257651627063751,0.6742348074913025
46937,tabpfn,2,0,3551,0,1,0.4970856010913849,0.5029143691062927
46937,tabpfn,2,0,3552,1,1,0.39786598086357117,0.6021339893341064
46937,tabpfn,2,0,3553,0,0,0.5254862904548645,0.4745137393474579
46937,tabpfn,2,0,3554,1,1,0.17850863933563232,0.8214913606643677
46937,tabpfn,2,0,3555,1,1,0.22918424010276794,0.7708157300949097
46937,tabpfn,2,0,3556,1,1,0.34512853622436523,0.6548714637756348
46937,tabpfn,2,0,3557,1,0,0.6110662817955017,0.3889337182044983
46937,tabpfn,2,0,3558,1,1,0.31835684180259705,0.6816431283950806
46937,tabpfn,2,0,3559,0,0,0.5225529074668884,0.4774470925331116
46937,tabpfn,2,0,3560,1,1,0.14586825668811798,0.8541317582130432
46937,tabpfn,2,0,3561,1,0,0.6700318455696106,0.329968124628067
46937,tabpfn,2,0,3562,1,1,0.1881425529718399,0.8118574619293213
46937,tabpfn,2,0,3563,0,0,0.6603627800941467,0.33963724970817566
46937,tabpfn,2,0,3564,0,1,0.29809650778770447,0.7019034624099731
46937,tabpfn,2,0,3565,0,1,0.2540581524372101,0.7459418773651123
46937,tabpfn,2,0,3566,0,0,0.7117877006530762,0.28821229934692383
46937,tabpfn,2,0,3567,0,0,0.6581898927688599,0.34181007742881775
46937,tabpfn,2,0,3568,1,1,0.16380082070827484,0.836199164390564
46937,tabpfn,2,0,3569,1,1,0.33949095010757446,0.6605091094970703
46937,tabpfn,2,0,3570,0,0,0.7930984497070312,0.20690156519412994
46937,tabpfn,2,0,3571,0,0,0.648124098777771,0.351875901222229
46937,tabpfn,2,0,3572,0,1,0.27010366320610046,0.7298963069915771
46937,tabpfn,2,0,3573,0,0,0.5954939126968384,0.4045060873031616
46937,tabpfn,2,0,3574,0,1,0.49590808153152466,0.5040918588638306
46937,tabpfn,2,0,3575,1,1,0.2939941883087158,0.7060057520866394
46937,tabpfn,2,0,3576,1,1,0.1638006865978241,0.8361993432044983
46937,tabpfn,2,0,3577,1,1,0.19569703936576843,0.8043029308319092
46937,tabpfn,2,0,3578,1,0,0.5497194528579712,0.4502805471420288
46937,tabpfn,2,0,3579,0,1,0.22277261316776276,0.7772273421287537
46937,tabpfn,2,0,3580,0,1,0.33588525652885437,0.664114773273468
46937,tabpfn,2,0,3581,1,1,0.4444032609462738,0.5555967688560486
46937,tabpfn,2,0,3582,1,1,0.49607619643211365,0.5039238333702087
46937,tabpfn,2,0,3583,1,1,0.4932348430156708,0.5067651867866516
46937,tabpfn,2,0,3584,0,0,0.6015823483467102,0.3984176516532898
46937,tabpfn,2,0,3585,1,1,0.44334152340888977,0.5566585063934326
46937,tabpfn,2,0,3586,1,1,0.42248043417930603,0.5775195956230164
46937,tabpfn,2,0,3587,1,0,0.5820071697235107,0.41799286007881165
46937,tabpfn,2,0,3588,1,1,0.1672690212726593,0.8327310085296631
46937,tabpfn,2,0,3589,0,1,0.3120812773704529,0.6879187822341919
46937,tabpfn,2,0,3590,0,1,0.4101357161998749,0.5898642539978027
46937,tabpfn,2,0,3591,0,1,0.4583534002304077,0.5416465401649475
46937,tabpfn,2,0,3592,0,0,0.6585482954978943,0.3414516746997833
46937,tabpfn,2,0,3593,1,1,0.2848378121852875,0.7151622176170349
46937,tabpfn,2,0,3594,0,0,0.5813636779785156,0.4186363220214844
46937,tabpfn,2,0,3595,0,0,0.7221122980117798,0.2778876721858978
46937,tabpfn,2,0,3596,1,1,0.39983612298965454,0.6001638770103455
46937,tabpfn,2,0,3597,0,1,0.2568720281124115,0.7431279420852661
46937,tabpfn,2,0,3598,0,0,0.6331971883773804,0.36680278182029724
46937,tabpfn,2,0,3599,0,0,0.6048147678375244,0.395185261964798
46937,tabpfn,2,0,3600,1,1,0.49881577491760254,0.5011842250823975
46937,tabpfn,2,0,3601,1,1,0.1262257993221283,0.8737741708755493
46937,tabpfn,2,0,3602,1,1,0.32934749126434326,0.6706525087356567
46937,tabpfn,2,0,3603,0,1,0.4766063094139099,0.5233936905860901
46937,tabpfn,2,0,3604,1,0,0.5594938397407532,0.4405061602592468
46937,tabpfn,2,0,3605,1,1,0.21271122992038727,0.7872887253761292
46937,tabpfn,2,0,3606,0,1,0.44447600841522217,0.5555239915847778
46937,tabpfn,2,0,3607,1,1,0.32449057698249817,0.6755093932151794
46937,tabpfn,2,0,3608,1,1,0.32086578011512756,0.6791342496871948
46937,tabpfn,2,0,3609,0,1,0.3130238354206085,0.6869761347770691
46937,tabpfn,2,0,3610,1,1,0.22066274285316467,0.7793372869491577
46937,tabpfn,2,0,3611,0,0,0.6321679949760437,0.3678320348262787
46937,tabpfn,2,0,3612,1,1,0.4756956994533539,0.5243042707443237
46937,tabpfn,2,0,3613,0,0,0.6401050090789795,0.3598949611186981
46937,tabpfn,2,0,3614,0,1,0.42164742946624756,0.5783525705337524
46937,tabpfn,2,0,3615,0,0,0.513310432434082,0.48668962717056274
46937,tabpfn,2,0,3616,1,1,0.35701149702072144,0.6429885029792786
46937,tabpfn,2,0,3617,1,1,0.35674381256103516,0.6432562470436096
46937,tabpfn,2,0,3618,0,0,0.7725152373313904,0.22748476266860962
46937,tabpfn,2,0,3619,1,1,0.27654892206192017,0.7234510183334351
46937,tabpfn,2,0,3620,1,1,0.46501827239990234,0.5349816679954529
46937,tabpfn,2,0,3621,1,1,0.26549869775772095,0.734501302242279
46937,tabpfn,2,0,3622,0,1,0.41202038526535034,0.5879796147346497
46937,tabpfn,2,0,3623,0,1,0.30669936537742615,0.6933006048202515
46937,tabpfn,2,0,3624,1,1,0.31876611709594727,0.6812338829040527
46937,tabpfn,2,0,3625,1,1,0.16126631200313568,0.8387336730957031
46937,tabpfn,2,0,3626,1,1,0.19434256851673126,0.8056573867797852
46937,tabpfn,2,0,3627,1,0,0.6364259123802185,0.3635740280151367
46937,tabpfn,2,0,3628,1,1,0.19556303322315216,0.804436981678009
46937,tabpfn,2,0,3629,0,1,0.38038891553878784,0.6196110844612122
46937,tabpfn,2,0,3630,1,1,0.1276710033416748,0.8723289966583252
46937,tabpfn,2,0,3631,1,1,0.35230642557144165,0.6476935148239136
46937,tabpfn,2,0,3632,0,1,0.18784834444522858,0.8121516704559326
46937,tabpfn,2,0,3633,0,0,0.6167226433753967,0.38327741622924805
46937,tabpfn,2,0,3634,0,1,0.3632049560546875,0.6367950439453125
46937,tabpfn,2,0,3635,1,1,0.4934920072555542,0.5065079927444458
46937,tabpfn,2,0,3636,1,1,0.1750052571296692,0.824994683265686
46937,tabpfn,2,0,3637,1,1,0.30088797211647034,0.6991119980812073
46937,tabpfn,2,0,3638,1,0,0.6313628554344177,0.36863717436790466
46937,tabpfn,2,0,3639,1,1,0.46978703141212463,0.5302129983901978
46937,tabpfn,2,0,3640,1,1,0.2649000883102417,0.7350999116897583
46937,tabpfn,2,0,3641,1,0,0.5380124449729919,0.46198752522468567
46937,tabpfn,2,0,3642,1,1,0.3549696207046509,0.6450303792953491
46937,tabpfn,2,0,3643,0,1,0.4418359696865082,0.5581640005111694
46937,tabpfn,2,0,3644,0,1,0.4474324584007263,0.5525674819946289
46937,tabpfn,2,0,3645,0,1,0.4990990459918976,0.5009009838104248
46937,tabpfn,2,0,3646,0,0,0.5930539965629578,0.40694597363471985
46937,tabpfn,2,0,3647,1,1,0.17873243987560272,0.8212676048278809
46937,tabpfn,2,0,3648,0,1,0.40573957562446594,0.5942603945732117
46937,tabpfn,2,0,3649,0,0,0.6048361659049988,0.39516380429267883
46937,tabpfn,2,0,3650,0,0,0.6704875826835632,0.32951244711875916
46937,tabpfn,2,0,3651,1,1,0.371059387922287,0.6289406418800354
46937,tabpfn,2,0,3652,0,0,0.6625598669052124,0.3374401926994324
46937,tabpfn,2,0,3653,0,1,0.21414346992969513,0.7858564853668213
46937,tabpfn,2,0,3654,1,1,0.4589797556400299,0.5410202741622925
46937,tabpfn,2,0,3655,1,1,0.43033719062805176,0.5696628093719482
46937,tabpfn,2,0,3656,1,1,0.48815804719924927,0.5118419528007507
46937,tabpfn,2,0,3657,1,1,0.1197623759508133,0.8802375793457031
46937,tabpfn,2,0,3658,1,1,0.3942752182483673,0.6057248115539551
46937,tabpfn,2,0,3659,1,1,0.13169771432876587,0.8683023452758789
46937,tabpfn,2,0,3660,0,0,0.6390619277954102,0.36093810200691223
46937,tabpfn,2,0,3661,0,1,0.34244504570961,0.6575549840927124
46937,tabpfn,2,0,3662,1,0,0.6485235691070557,0.3514764904975891
46937,tabpfn,2,0,3663,1,1,0.25632810592651367,0.7436718940734863
46937,tabpfn,2,0,3664,1,0,0.5834548473358154,0.4165451228618622
46937,tabpfn,2,0,3665,1,1,0.3851049840450287,0.6148949861526489
46937,tabpfn,2,0,3666,1,1,0.27087369561195374,0.7291262745857239
46937,tabpfn,2,0,3667,1,0,0.7273468971252441,0.27265313267707825
46937,tabpfn,2,0,3668,1,1,0.33282142877578735,0.6671785712242126
46937,tabpfn,2,0,3669,1,0,0.6566954255104065,0.34330451488494873
46937,tabpfn,2,0,3670,1,1,0.47338026762008667,0.5266197323799133
46937,tabpfn,2,0,3671,1,1,0.3423241078853607,0.6576758623123169
46937,tabpfn,2,0,3672,0,1,0.3913918435573578,0.6086081266403198
46937,tabpfn,2,0,3673,1,1,0.2492448091506958,0.7507551908493042
46937,tabpfn,2,0,3674,1,1,0.23984436690807343,0.7601556777954102
46937,tabpfn,2,0,3675,0,0,0.6414715647697449,0.3585284948348999
46937,tabpfn,2,0,3676,0,0,0.7635239958763123,0.23647603392601013
46937,tabpfn,2,0,3677,1,1,0.12532716989517212,0.8746727705001831
46937,tabpfn,2,0,3678,1,0,0.6661278605461121,0.33387213945388794
46937,tabpfn,2,0,3679,1,1,0.377503901720047,0.6224960684776306
46937,tabpfn,2,0,3680,1,1,0.3142987787723541,0.6857011914253235
46937,tabpfn,2,0,3681,0,0,0.5010528564453125,0.4989471435546875
46937,tabpfn,2,0,3682,1,0,0.5318398475646973,0.4681601822376251
46937,tabpfn,2,0,3683,1,1,0.31903186440467834,0.6809681057929993
46937,tabpfn,2,0,3684,1,1,0.32942456007003784,0.6705753803253174
46937,tabpfn,2,0,3685,0,0,0.5522357821464539,0.44776424765586853
46937,tabpfn,2,0,3686,0,1,0.402632474899292,0.597367525100708
46937,tabpfn,2,0,3687,1,0,0.5246379971504211,0.47536200284957886
46937,tabpfn,2,0,3688,1,1,0.3264148235321045,0.6735851764678955
46937,tabpfn,2,0,3689,1,1,0.4209689199924469,0.5790311098098755
46937,tabpfn,2,0,3690,1,1,0.13448359072208405,0.8655163645744324
46937,tabpfn,2,0,3691,1,0,0.6173229813575745,0.3826770782470703
46937,tabpfn,2,0,3692,1,1,0.26858362555503845,0.7314163446426392
46937,tabpfn,2,0,3693,0,1,0.46277037262916565,0.5372296571731567
46937,tabpfn,2,0,3694,0,0,0.5118173956871033,0.48818260431289673
46937,tabpfn,2,0,3695,0,1,0.2989234924316406,0.7010765671730042
46937,tabpfn,2,0,3696,1,1,0.31511735916137695,0.684882640838623
46937,tabpfn,2,0,3697,0,1,0.40612849593162537,0.593871533870697
46937,tabpfn,2,0,3698,1,0,0.5250617861747742,0.47493818402290344
46937,tabpfn,2,0,3699,0,1,0.35362741351127625,0.6463726162910461
46937,tabpfn,2,0,3700,0,1,0.45322757959365845,0.5467724204063416
46937,tabpfn,2,0,3701,1,0,0.7554979920387268,0.2445019632577896
46937,tabpfn,2,0,3702,0,0,0.6905388832092285,0.3094610869884491
46937,tabpfn,2,0,3703,1,0,0.8222204446792603,0.17777958512306213
46937,tabpfn,2,0,3704,1,1,0.37985387444496155,0.6201461553573608
46937,tabpfn,2,0,3705,0,1,0.249962717294693,0.7500372529029846
46937,tabpfn,2,0,3706,1,1,0.14261196553707123,0.8573880195617676
46937,tabpfn,2,0,3707,1,1,0.4192712604999542,0.5807287096977234
46937,tabpfn,2,0,3708,1,1,0.12425974011421204,0.8757402300834656
46937,tabpfn,2,0,3709,0,0,0.7472962141036987,0.2527037560939789
46937,tabpfn,2,0,3710,1,0,0.5365657210350037,0.46343427896499634
46937,tabpfn,2,0,3711,1,1,0.1380084902048111,0.8619914650917053
46937,tabpfn,2,0,3712,1,1,0.37923601269721985,0.6207639575004578
46937,tabpfn,2,0,3713,1,0,0.5121743679046631,0.4878256618976593
46937,tabpfn,2,0,3714,0,1,0.21061675250530243,0.7893832325935364
46937,tabpfn,2,0,3715,1,1,0.45643436908721924,0.5435656309127808
46937,tabpfn,2,0,3716,1,0,0.6581849455833435,0.3418150544166565
46937,tabpfn,2,0,3717,0,1,0.38519760966300964,0.6148024201393127
46937,tabpfn,2,0,3718,1,0,0.5160377025604248,0.4839623272418976
46937,tabpfn,2,0,3719,0,0,0.5078697800636292,0.49213019013404846
46937,tabpfn,2,0,3720,1,1,0.2932746112346649,0.7067254185676575
46937,tabpfn,2,0,3721,0,1,0.4384547770023346,0.561545193195343
46937,tabpfn,2,0,3722,1,1,0.32938602566719055,0.6706139445304871
46937,tabpfn,2,0,3723,1,0,0.5800844430923462,0.4199155271053314
46937,tabpfn,2,0,3724,0,0,0.6698448061943054,0.3301551938056946
46937,tabpfn,2,0,3725,0,0,0.7615049481391907,0.2384950965642929
46937,tabpfn,2,0,3726,0,1,0.4135648012161255,0.5864351987838745
46937,tabpfn,2,0,3727,1,1,0.4433525800704956,0.5566474199295044
46937,tabpfn,2,0,3728,1,0,0.5520275235176086,0.44797250628471375
46937,tabpfn,2,0,3729,0,0,0.5400828123092651,0.45991718769073486
46937,tabpfn,2,0,3730,1,0,0.5991178154945374,0.40088221430778503
46937,tabpfn,2,0,3731,1,1,0.3173142671585083,0.6826857328414917
46937,tabpfn,2,0,3732,1,1,0.26907214522361755,0.7309278845787048
46937,tabpfn,2,0,3733,0,0,0.6623230576515198,0.33767688274383545
46937,tabpfn,2,0,3734,1,1,0.24088862538337708,0.7591113448143005
46937,tabpfn,2,0,3735,1,1,0.1571996957063675,0.8428003191947937
46937,tabpfn,2,0,3736,1,1,0.37229791283607483,0.6277020573616028
46937,tabpfn,2,0,3737,0,1,0.33236056566238403,0.667639434337616
46937,tabpfn,2,0,3738,0,0,0.5565318465232849,0.4434681534767151
46937,tabpfn,2,0,3739,1,1,0.1946241855621338,0.8053757548332214
46937,tabpfn,2,0,3740,1,1,0.35754385590553284,0.6424561738967896
46937,tabpfn,2,0,3741,0,1,0.32028213143348694,0.6797178983688354
46937,tabpfn,2,0,3742,0,1,0.4981880187988281,0.5018119812011719
46937,tabpfn,2,0,3743,1,1,0.30770203471183777,0.6922979354858398
46937,tabpfn,2,0,3744,1,1,0.46967440843582153,0.5303255319595337
46937,tabpfn,2,0,3745,0,1,0.2878952622413635,0.7121047377586365
46937,tabpfn,2,0,3746,1,1,0.149559885263443,0.8504401445388794
46937,tabpfn,2,0,3747,1,1,0.29914140701293945,0.7008586525917053
46937,tabpfn,2,0,3748,0,1,0.2006373554468155,0.7993625998497009
46937,tabpfn,2,0,3749,0,1,0.3915508985519409,0.6084491610527039
46937,tabpfn,2,0,3750,1,1,0.18296736478805542,0.8170326352119446
46937,tabpfn,2,0,3751,0,0,0.5554032325744629,0.4445968270301819
46937,tabpfn,2,0,3752,1,1,0.26753371953964233,0.7324662804603577
46937,tabpfn,2,0,3753,1,1,0.1019255667924881,0.8980744481086731
46937,tabpfn,2,0,3754,0,0,0.8606774210929871,0.13932254910469055
46937,tabpfn,2,0,3755,1,1,0.35041898488998413,0.6495810151100159
46937,tabpfn,2,0,3756,1,1,0.4207627773284912,0.5792372822761536
46937,tabpfn,2,0,3757,1,1,0.36244192719459534,0.637558102607727
46937,tabpfn,2,0,3758,0,0,0.706937849521637,0.2930621802806854
46937,tabpfn,2,0,3759,1,1,0.20098386704921722,0.7990161180496216
